customer_id,date,calls_made,data_used_gb
C09712,2023-01-31,13,5.51
C09712,2023-03-02,10,2.5
C09712,2023-04-01,13,6.65
C09712,2023-05-01,15,5.04
C09712,2023-05-31,20,9.53
C09712,2023-06-30,13,4.42
C09712,2023-07-30,11,8.8
C09712,2023-08-29,15,2.23
C09712,2023-09-28,16,1.95
C09712,2023-10-28,14,6.4
C09712,2023-11-27,10,6.76
C09713,2023-01-01,16,4.15
C09713,2023-01-31,15,6.24
C09713,2023-03-02,16,7.4
C09713,2023-04-01,16,3.45
C09713,2023-05-01,14,5.39
C09713,2023-05-31,12,4.89
C09713,2023-06-30,9,8.64
C09713,2023-07-30,13,8.25
C09713,2023-08-29,10,5.44
C09713,2023-09-28,10,9.2
C09713,2023-10-28,10,6.76
C09713,2023-11-27,13,3.22
C09714,2023-01-01,18,5.26
C09714,2023-01-31,12,9.41
C09714,2023-03-02,19,1.13
C09714,2023-04-01,17,3.02
C09714,2023-05-01,11,9.64
C09714,2023-05-31,12,2.23
C09714,2023-06-30,9,8.35
C09714,2023-07-30,11,9.0
C09714,2023-08-29,8,3.52
C09714,2023-09-28,12,1.05
C09714,2023-10-28,11,2.58
C09714,2023-11-27,14,1.42
C09715,2023-01-01,9,7.93
C09715,2023-01-31,12,6.98
C09715,2023-03-02,11,4.13
C09715,2023-04-01,8,4.15
C09715,2023-05-01,10,5.59
C09715,2023-05-31,11,2.32
C09715,2023-06-30,14,3.67
C09715,2023-07-30,12,8.3
C09715,2023-08-29,9,6.68
C09715,2023-09-28,12,4.08
C09715,2023-10-28,13,1.97
C09715,2023-11-27,10,0.92
C09716,2023-01-01,11,8.58
C09716,2023-01-31,13,7.67
C09716,2023-03-02,10,8.0
C09716,2023-04-01,13,5.73
C09716,2023-05-01,19,4.87
C09716,2023-05-31,12,8.31
C09716,2023-06-30,17,9.94
C09716,2023-07-30,14,6.62
C09716,2023-08-29,11,4.54
C09716,2023-09-28,13,8.11
C09716,2023-10-28,11,4.74
C09716,2023-11-27,15,1.41
C09717,2023-01-01,12,1.61
C09717,2023-01-31,12,9.13
C09717,2023-03-02,19,4.0
C09717,2023-04-01,9,2.98
C09717,2023-05-01,11,1.94
C09717,2023-05-31,21,4.74
C09717,2023-06-30,8,1.99
C09717,2023-07-30,21,1.63
C09717,2023-08-29,6,8.17
C09717,2023-09-28,13,3.99
C09717,2023-10-28,11,5.35
C09717,2023-11-27,10,4.34
C09718,2023-01-01,9,3.61
C09718,2023-01-31,9,6.3
C09718,2023-03-02,13,9.26
C09718,2023-04-01,8,1.05
C09718,2023-05-01,12,3.43
C09718,2023-05-31,15,2.09
C09718,2023-06-30,13,6.53
C09718,2023-07-30,16,4.27
C09718,2023-08-29,12,9.09
C09718,2023-09-28,11,3.98
C09718,2023-10-28,13,6.62
C09718,2023-11-27,7,8.58
C09719,2023-01-01,11,8.85
C09719,2023-01-31,6,5.44
C09719,2023-03-02,16,9.31
C09719,2023-04-01,10,9.89
C09719,2023-05-01,9,1.33
C09719,2023-05-31,14,2.53
C09719,2023-06-30,15,3.06
C09719,2023-07-30,15,9.47
C09719,2023-08-29,11,2.2
C09719,2023-09-28,5,2.69
C09719,2023-10-28,10,4.0
C09719,2023-11-27,15,9.01
C09720,2023-01-01,10,1.12
C09720,2023-01-31,9,1.84
C09720,2023-03-02,13,3.71
C09720,2023-04-01,12,8.15
C09720,2023-05-01,8,2.48
C09720,2023-05-31,14,5.96
C09720,2023-06-30,14,7.03
C09720,2023-07-30,10,3.12
C09720,2023-08-29,14,8.4
C09720,2023-09-28,10,3.39
C09720,2023-10-28,13,8.35
C09720,2023-11-27,8,4.98
C09721,2023-01-01,15,8.18
C09721,2023-01-31,11,8.75
C09721,2023-03-02,9,3.3
C09721,2023-04-01,11,6.85
C09721,2023-05-01,5,3.06
C09721,2023-05-31,9,4.32
C09721,2023-06-30,11,2.85
C09721,2023-07-30,13,1.9
C09721,2023-08-29,13,9.77
C09721,2023-09-28,10,5.4
C09721,2023-10-28,11,1.44
C09721,2023-11-27,14,3.44
C09722,2023-01-01,14,3.42
C09722,2023-01-31,7,7.46
C09722,2023-03-02,16,2.74
C09722,2023-04-01,10,3.12
C09722,2023-05-01,14,1.84
C09722,2023-05-31,14,6.42
C09722,2023-06-30,14,4.01
C09722,2023-07-30,12,2.01
C09722,2023-08-29,16,9.85
C09722,2023-09-28,13,9.63
C09722,2023-10-28,8,2.56
C09722,2023-11-27,10,1.33
C09723,2023-01-01,17,1.27
C09723,2023-01-31,16,5.35
C09723,2023-03-02,12,2.79
C09723,2023-04-01,8,5.05
C09723,2023-05-01,16,8.94
C09723,2023-05-31,13,7.75
C09723,2023-06-30,1,5.03
C09723,2023-07-30,12,9.25
C09723,2023-08-29,11,8.36
C09723,2023-09-28,20,2.48
C09723,2023-10-28,9,1.0
C09723,2023-11-27,7,6.49
C09724,2023-01-01,17,0.88
C09724,2023-01-31,12,9.77
C09724,2023-03-02,12,0.54
C09724,2023-04-01,14,7.0
C09724,2023-05-01,9,5.53
C09724,2023-05-31,8,3.41
C09724,2023-06-30,10,4.18
C09724,2023-07-30,9,0.63
C09724,2023-08-29,11,6.92
C09724,2023-09-28,16,7.31
C09724,2023-10-28,8,1.08
C09724,2023-11-27,10,8.13
C09725,2023-01-01,11,2.87
C09725,2023-01-31,16,4.86
C09725,2023-03-02,11,6.21
C09725,2023-04-01,15,3.03
C09725,2023-05-01,18,8.62
C09725,2023-05-31,12,2.61
C09725,2023-06-30,14,7.78
C09725,2023-07-30,10,4.22
C09725,2023-08-29,10,5.77
C09725,2023-09-28,15,7.59
C09725,2023-10-28,9,1.99
C09725,2023-11-27,7,5.74
C09726,2023-01-01,13,0.95
C09726,2023-01-31,15,4.01
C09726,2023-03-02,8,2.43
C09726,2023-04-01,23,9.85
C09726,2023-05-01,8,1.42
C09726,2023-05-31,9,2.92
C09726,2023-06-30,10,7.4
C09726,2023-07-30,11,2.99
C09726,2023-08-29,14,6.11
C09726,2023-09-28,10,3.93
C09726,2023-10-28,10,4.52
C09726,2023-11-27,12,9.93
C09727,2023-01-01,12,3.05
C09727,2023-01-31,8,6.8
C09727,2023-03-02,16,5.03
C09727,2023-04-01,8,3.33
C09727,2023-05-01,8,2.76
C09727,2023-05-31,17,1.91
C09727,2023-06-30,11,2.21
C09727,2023-07-30,12,2.13
C09727,2023-08-29,17,8.25
C09727,2023-09-28,16,4.67
C09727,2023-10-28,16,7.92
C09727,2023-11-27,15,1.1
C09728,2023-01-01,8,3.2
C09728,2023-01-31,10,8.58
C09728,2023-03-02,15,8.5
C09728,2023-04-01,12,6.75
C09728,2023-05-01,13,3.83
C09728,2023-05-31,13,9.71
C09728,2023-06-30,7,6.7
C09728,2023-07-30,12,7.05
C09728,2023-08-29,8,3.91
C09728,2023-09-28,6,9.34
C09728,2023-10-28,12,5.92
C09728,2023-11-27,11,8.68
C09729,2023-01-01,6,8.09
C09729,2023-01-31,8,5.0
C09729,2023-03-02,14,2.56
C09729,2023-04-01,17,2.07
C09729,2023-05-01,19,6.11
C09729,2023-05-31,11,8.59
C09729,2023-06-30,13,2.8
C09729,2023-07-30,14,2.38
C09729,2023-08-29,13,3.18
C09729,2023-09-28,15,3.37
C09729,2023-10-28,16,8.06
C09729,2023-11-27,9,7.29
C09730,2023-01-01,8,2.54
C09730,2023-01-31,15,5.57
C09730,2023-03-02,9,9.6
C09730,2023-04-01,8,5.71
C09730,2023-05-01,13,2.03
C09730,2023-05-31,11,5.68
C09730,2023-06-30,13,5.04
C09730,2023-07-30,13,9.37
C09730,2023-08-29,13,1.41
C09730,2023-09-28,12,6.09
C09730,2023-10-28,9,9.3
C09730,2023-11-27,14,9.41
C09731,2023-01-01,21,2.55
C09731,2023-01-31,11,6.82
C09731,2023-03-02,9,6.13
C09731,2023-04-01,12,6.44
C09731,2023-05-01,8,6.05
C09731,2023-05-31,8,1.76
C09731,2023-06-30,12,8.7
C09731,2023-07-30,14,4.98
C09731,2023-08-29,14,4.73
C09731,2023-09-28,8,8.7
C09731,2023-10-28,12,6.97
C09731,2023-11-27,12,9.07
C09732,2023-01-01,11,4.52
C09732,2023-01-31,10,1.63
C09732,2023-03-02,7,1.15
C09732,2023-04-01,19,4.31
C09732,2023-05-01,8,5.7
C09732,2023-05-31,14,4.43
C09732,2023-06-30,13,5.77
C09732,2023-07-30,14,3.19
C09732,2023-08-29,13,8.93
C09732,2023-09-28,13,7.33
C09732,2023-10-28,17,6.76
C09732,2023-11-27,12,5.8
C09733,2023-01-01,15,4.62
C09733,2023-01-31,14,8.69
C09733,2023-03-02,14,3.63
C09733,2023-04-01,10,4.62
C09733,2023-05-01,11,1.59
C09733,2023-05-31,11,0.76
C09733,2023-06-30,17,1.19
C09733,2023-07-30,9,4.25
C09733,2023-08-29,9,0.63
C09733,2023-09-28,10,3.71
C09733,2023-10-28,13,8.36
C09733,2023-11-27,8,2.51
C09734,2023-01-01,9,3.79
C09734,2023-01-31,16,6.51
C09734,2023-03-02,19,4.83
C09734,2023-04-01,9,2.37
C09734,2023-05-01,11,2.22
C09734,2023-05-31,12,1.04
C09734,2023-06-30,15,1.67
C09734,2023-07-30,10,4.7
C09734,2023-08-29,14,5.53
C09734,2023-09-28,10,7.29
C09734,2023-10-28,14,4.64
C09734,2023-11-27,11,8.81
C09735,2023-01-01,12,9.46
C09735,2023-01-31,14,2.41
C09735,2023-03-02,11,3.09
C09735,2023-04-01,12,1.12
C09735,2023-05-01,12,9.11
C09735,2023-05-31,11,5.36
C09735,2023-06-30,19,9.89
C09735,2023-07-30,17,2.39
C09735,2023-08-29,8,3.85
C09735,2023-09-28,8,5.85
C09735,2023-10-28,9,4.0
C09735,2023-11-27,15,5.61
C09736,2023-01-01,13,8.69
C09736,2023-01-31,6,5.54
C09736,2023-03-02,12,1.07
C09736,2023-04-01,12,7.9
C09736,2023-05-01,17,2.36
C09736,2023-05-31,8,4.87
C09736,2023-06-30,8,4.19
C09736,2023-07-30,15,9.59
C09736,2023-08-29,12,1.11
C09736,2023-09-28,13,4.01
C09736,2023-10-28,22,7.04
C09736,2023-11-27,9,4.35
C09737,2023-01-01,13,3.85
C09737,2023-01-31,11,2.62
C09737,2023-03-02,8,3.16
C09737,2023-04-01,8,3.21
C09737,2023-05-01,5,4.24
C09737,2023-05-31,14,4.19
C09737,2023-06-30,7,2.87
C09737,2023-07-30,9,4.55
C09737,2023-08-29,14,8.05
C09737,2023-09-28,14,7.13
C09737,2023-10-28,12,6.1
C09737,2023-11-27,13,6.38
C09738,2023-01-01,12,3.35
C09738,2023-01-31,9,5.61
C09738,2023-03-02,8,7.33
C09738,2023-04-01,17,4.94
C09738,2023-05-01,11,5.27
C09738,2023-05-31,10,0.69
C09738,2023-06-30,13,7.8
C09738,2023-07-30,17,1.06
C09738,2023-08-29,9,1.77
C09738,2023-09-28,11,4.37
C09738,2023-10-28,11,9.0
C09738,2023-11-27,10,2.38
C09739,2023-01-01,7,3.68
C09739,2023-01-31,10,3.19
C09739,2023-03-02,9,5.44
C09739,2023-04-01,11,3.09
C09739,2023-05-01,14,2.69
C09739,2023-05-31,16,3.69
C09739,2023-06-30,9,8.08
C09739,2023-07-30,13,8.54
C09739,2023-08-29,8,1.91
C09739,2023-09-28,13,9.81
C09739,2023-10-28,8,7.28
C09739,2023-11-27,13,2.31
C09740,2023-01-01,11,5.74
C09740,2023-01-31,12,4.62
C09740,2023-03-02,18,6.2
C09740,2023-04-01,5,1.28
C09740,2023-05-01,20,7.06
C09740,2023-05-31,12,5.36
C09740,2023-06-30,11,9.62
C09740,2023-07-30,13,7.48
C09740,2023-08-29,17,6.01
C09740,2023-09-28,12,4.65
C09740,2023-10-28,14,9.98
C09740,2023-11-27,7,1.04
C09741,2023-01-01,12,7.77
C09741,2023-01-31,9,6.35
C09741,2023-03-02,10,5.1
C09741,2023-04-01,14,3.78
C09741,2023-05-01,13,0.91
C09741,2023-05-31,12,6.62
C09741,2023-06-30,4,9.99
C09741,2023-07-30,9,9.54
C09741,2023-08-29,17,1.94
C09741,2023-09-28,9,2.6
C09741,2023-10-28,12,5.41
C09741,2023-11-27,11,6.76
C09742,2023-01-01,16,2.51
C09742,2023-01-31,13,3.97
C09742,2023-03-02,16,5.26
C09742,2023-04-01,17,8.19
C09742,2023-05-01,12,3.17
C09742,2023-05-31,13,8.98
C09742,2023-06-30,6,3.21
C09742,2023-07-30,6,9.48
C09742,2023-08-29,8,4.12
C09742,2023-09-28,13,9.77
C09742,2023-10-28,12,1.99
C09742,2023-11-27,12,8.27
C09743,2023-01-01,17,4.19
C09743,2023-01-31,7,0.88
C09743,2023-03-02,10,3.69
C09743,2023-04-01,14,2.34
C09743,2023-05-01,12,2.68
C09743,2023-05-31,16,5.81
C09743,2023-06-30,13,1.95
C09743,2023-07-30,15,1.0
C09743,2023-08-29,13,7.51
C09743,2023-09-28,10,1.58
C09743,2023-10-28,12,5.78
C09743,2023-11-27,20,9.11
C09744,2023-01-01,11,2.36
C09744,2023-01-31,18,8.7
C09744,2023-03-02,12,8.9
C09744,2023-04-01,9,5.57
C09744,2023-05-01,9,8.18
C09744,2023-05-31,11,6.1
C09744,2023-06-30,13,2.59
C09744,2023-07-30,24,1.19
C09744,2023-08-29,11,4.13
C09744,2023-09-28,12,4.85
C09744,2023-10-28,12,3.57
C09744,2023-11-27,12,6.77
C09745,2023-01-01,18,4.64
C09745,2023-01-31,13,2.41
C09745,2023-03-02,14,0.87
C09745,2023-04-01,13,9.67
C09745,2023-05-01,17,8.26
C09745,2023-05-31,13,3.01
C09745,2023-06-30,10,8.28
C09745,2023-07-30,9,4.02
C09745,2023-08-29,11,5.8
C09745,2023-09-28,10,2.56
C09745,2023-10-28,11,8.29
C09745,2023-11-27,9,8.63
C09746,2023-01-01,15,6.15
C09746,2023-01-31,13,2.08
C09746,2023-03-02,16,4.87
C09746,2023-04-01,12,3.54
C09746,2023-05-01,12,5.05
C09746,2023-05-31,14,8.22
C09746,2023-06-30,12,2.09
C09746,2023-07-30,12,7.63
C09746,2023-08-29,5,0.62
C09746,2023-09-28,9,7.08
C09746,2023-10-28,15,5.92
C09746,2023-11-27,13,9.13
C09747,2023-01-01,16,5.75
C09747,2023-01-31,9,0.8
C09747,2023-03-02,16,2.2
C09747,2023-04-01,7,4.51
C09747,2023-05-01,15,2.43
C09747,2023-05-31,14,8.41
C09747,2023-06-30,5,3.76
C09747,2023-07-30,13,6.77
C09747,2023-08-29,19,6.79
C09747,2023-09-28,11,4.39
C09747,2023-10-28,8,1.62
C09747,2023-11-27,16,6.49
C09748,2023-01-01,13,7.81
C09748,2023-01-31,9,4.96
C09748,2023-03-02,13,0.74
C09748,2023-04-01,16,8.9
C09748,2023-05-01,8,8.81
C09748,2023-05-31,13,6.34
C09748,2023-06-30,17,1.08
C09748,2023-07-30,12,1.29
C09748,2023-08-29,3,3.08
C09748,2023-09-28,8,7.29
C09748,2023-10-28,15,3.14
C09748,2023-11-27,17,5.25
C09749,2023-01-01,11,9.93
C09749,2023-01-31,18,3.51
C09749,2023-03-02,16,8.76
C09749,2023-04-01,14,6.32
C09749,2023-05-01,9,2.65
C09749,2023-05-31,9,3.05
C09749,2023-06-30,13,3.27
C09749,2023-07-30,10,2.05
C09749,2023-08-29,14,3.32
C09749,2023-09-28,10,2.2
C09749,2023-10-28,9,5.81
C09749,2023-11-27,13,4.04
C09750,2023-01-01,15,2.98
C09750,2023-01-31,10,8.76
C09750,2023-03-02,8,5.48
C09750,2023-04-01,13,4.19
C09750,2023-05-01,7,0.79
C09750,2023-05-31,16,6.63
C09750,2023-06-30,10,1.02
C09750,2023-07-30,11,9.22
C09750,2023-08-29,7,6.7
C09750,2023-09-28,12,3.77
C09750,2023-10-28,11,7.69
C09750,2023-11-27,12,2.09
C09751,2023-01-01,13,8.2
C09751,2023-01-31,13,9.01
C09751,2023-03-02,9,2.84
C09751,2023-04-01,13,9.63
C09751,2023-05-01,5,9.4
C09751,2023-05-31,11,5.84
C09751,2023-06-30,8,6.87
C09751,2023-07-30,11,6.67
C09751,2023-08-29,12,5.98
C09751,2023-09-28,11,6.53
C09751,2023-10-28,10,2.89
C09751,2023-11-27,13,5.16
C09752,2023-01-01,10,9.5
C09752,2023-01-31,12,6.36
C09752,2023-03-02,16,2.08
C09752,2023-04-01,11,0.89
C09752,2023-05-01,11,1.89
C09752,2023-05-31,14,2.62
C09752,2023-06-30,13,2.45
C09752,2023-07-30,10,1.45
C09752,2023-08-29,12,0.72
C09752,2023-09-28,14,1.16
C09752,2023-10-28,16,1.16
C09752,2023-11-27,13,6.0
C09753,2023-01-01,16,4.03
C09753,2023-01-31,13,5.86
C09753,2023-03-02,17,6.08
C09753,2023-04-01,10,6.69
C09753,2023-05-01,18,2.84
C09753,2023-05-31,10,9.17
C09753,2023-06-30,12,8.03
C09753,2023-07-30,5,9.52
C09753,2023-08-29,7,9.1
C09753,2023-09-28,7,8.02
C09753,2023-10-28,12,7.35
C09753,2023-11-27,16,1.76
C09754,2023-01-01,17,6.78
C09754,2023-01-31,11,2.25
C09754,2023-03-02,14,2.01
C09754,2023-04-01,13,2.55
C09754,2023-05-01,16,3.25
C09754,2023-05-31,10,3.05
C09754,2023-06-30,14,2.26
C09754,2023-07-30,14,2.4
C09754,2023-08-29,10,3.22
C09754,2023-09-28,17,2.98
C09754,2023-10-28,12,4.51
C09754,2023-11-27,15,2.59
C09755,2023-01-01,11,2.47
C09755,2023-01-31,11,5.14
C09755,2023-03-02,13,3.93
C09755,2023-04-01,13,6.54
C09755,2023-05-01,11,5.43
C09755,2023-05-31,15,6.81
C09755,2023-06-30,9,6.94
C09755,2023-07-30,7,7.27
C09755,2023-08-29,11,7.25
C09755,2023-09-28,6,4.49
C09755,2023-10-28,16,6.01
C09755,2023-11-27,8,4.97
C09756,2023-01-01,10,3.29
C09756,2023-01-31,13,2.38
C09756,2023-03-02,14,6.97
C09756,2023-04-01,16,1.29
C09756,2023-05-01,6,7.07
C09756,2023-05-31,18,2.25
C09756,2023-06-30,13,3.61
C09756,2023-07-30,11,9.35
C09756,2023-08-29,7,4.63
C09756,2023-09-28,6,3.71
C09756,2023-10-28,9,5.13
C09756,2023-11-27,14,8.97
C09757,2023-01-01,13,7.01
C09757,2023-01-31,8,8.08
C09757,2023-03-02,20,8.27
C09757,2023-04-01,9,2.51
C09757,2023-05-01,12,3.28
C09757,2023-05-31,14,4.03
C09757,2023-06-30,13,4.45
C09757,2023-07-30,8,3.12
C09757,2023-08-29,12,2.6
C09757,2023-09-28,16,6.57
C09757,2023-10-28,14,1.76
C09757,2023-11-27,16,1.05
C09758,2023-01-01,8,2.36
C09758,2023-01-31,9,4.15
C09758,2023-03-02,10,6.98
C09758,2023-04-01,14,5.35
C09758,2023-05-01,8,0.6
C09758,2023-05-31,18,9.93
C09758,2023-06-30,15,3.84
C09758,2023-07-30,20,6.88
C09758,2023-08-29,14,3.62
C09758,2023-09-28,11,4.82
C09758,2023-10-28,15,3.29
C09758,2023-11-27,6,7.22
C09759,2023-01-01,9,3.33
C09759,2023-01-31,13,2.55
C09759,2023-03-02,7,4.75
C09759,2023-04-01,13,8.6
C09759,2023-05-01,10,6.76
C09759,2023-05-31,12,2.94
C09759,2023-06-30,11,4.65
C09759,2023-07-30,14,1.82
C09759,2023-08-29,11,8.83
C09759,2023-09-28,12,6.53
C09759,2023-10-28,12,8.91
C09759,2023-11-27,12,4.57
C09760,2023-01-01,16,3.49
C09760,2023-01-31,13,2.16
C09760,2023-03-02,15,5.88
C09760,2023-04-01,11,0.66
C09760,2023-05-01,12,7.24
C09760,2023-05-31,10,1.36
C09760,2023-06-30,10,8.12
C09760,2023-07-30,12,4.97
C09760,2023-08-29,9,2.14
C09760,2023-09-28,15,8.64
C09760,2023-10-28,10,2.1
C09760,2023-11-27,10,2.65
C09761,2023-01-01,16,8.2
C09761,2023-01-31,17,5.98
C09761,2023-03-02,10,3.2
C09761,2023-04-01,8,0.56
C09761,2023-05-01,15,9.06
C09761,2023-05-31,15,8.13
C09761,2023-06-30,12,3.71
C09761,2023-07-30,18,3.13
C09761,2023-08-29,15,4.35
C09761,2023-09-28,11,8.21
C09761,2023-10-28,15,7.91
C09761,2023-11-27,14,1.04
C09762,2023-01-01,14,1.96
C09762,2023-01-31,9,4.79
C09762,2023-03-02,10,3.27
C09762,2023-04-01,9,0.89
C09762,2023-05-01,5,5.53
C09762,2023-05-31,16,1.12
C09762,2023-06-30,9,9.03
C09762,2023-07-30,13,5.62
C09762,2023-08-29,12,2.25
C09762,2023-09-28,7,1.95
C09762,2023-10-28,8,0.64
C09762,2023-11-27,10,2.85
C09763,2023-01-01,11,3.91
C09763,2023-01-31,9,2.73
C09763,2023-03-02,10,0.9
C09763,2023-04-01,14,8.11
C09763,2023-05-01,14,4.98
C09763,2023-05-31,17,6.75
C09763,2023-06-30,18,6.15
C09763,2023-07-30,12,5.63
C09763,2023-08-29,15,7.79
C09763,2023-09-28,10,5.67
C09763,2023-10-28,9,2.37
C09763,2023-11-27,11,3.58
C09764,2023-01-01,16,7.3
C09764,2023-01-31,8,3.35
C09764,2023-03-02,6,3.14
C09764,2023-04-01,7,3.65
C09764,2023-05-01,12,5.91
C09764,2023-05-31,13,0.56
C09764,2023-06-30,14,8.65
C09764,2023-07-30,13,7.97
C09764,2023-08-29,10,8.14
C09764,2023-09-28,10,1.24
C09764,2023-10-28,8,5.74
C09764,2023-11-27,15,9.04
C09765,2023-01-01,9,3.2
C09765,2023-01-31,13,4.25
C09765,2023-03-02,14,4.94
C09765,2023-04-01,15,2.53
C09765,2023-05-01,17,5.52
C09765,2023-05-31,12,1.55
C09765,2023-06-30,12,9.05
C09765,2023-07-30,6,1.73
C09765,2023-08-29,12,0.9
C09765,2023-09-28,9,5.54
C09765,2023-10-28,10,4.9
C09765,2023-11-27,12,5.21
C09766,2023-01-01,14,1.76
C09766,2023-01-31,10,9.32
C09766,2023-03-02,8,9.64
C09766,2023-04-01,10,5.21
C09766,2023-05-01,10,6.23
C09766,2023-05-31,8,4.71
C09766,2023-06-30,11,7.01
C09766,2023-07-30,13,3.2
C09766,2023-08-29,14,1.94
C09766,2023-09-28,12,1.08
C09766,2023-10-28,11,6.73
C09766,2023-11-27,10,4.41
C09767,2023-01-01,11,3.54
C09767,2023-01-31,7,7.77
C09767,2023-03-02,9,9.37
C09767,2023-04-01,11,2.94
C09767,2023-05-01,13,3.84
C09767,2023-05-31,11,6.83
C09767,2023-06-30,11,8.56
C09767,2023-07-30,10,5.49
C09767,2023-08-29,8,8.21
C09767,2023-09-28,13,3.94
C09767,2023-10-28,12,9.91
C09767,2023-11-27,11,4.66
C09768,2023-01-01,11,4.23
C09768,2023-01-31,9,6.69
C09768,2023-03-02,15,3.19
C09768,2023-04-01,9,6.65
C09768,2023-05-01,9,9.03
C09768,2023-05-31,14,8.84
C09768,2023-06-30,9,4.45
C09768,2023-07-30,11,3.36
C09768,2023-08-29,10,3.13
C09768,2023-09-28,9,7.15
C09768,2023-10-28,11,2.89
C09768,2023-11-27,10,5.55
C09769,2023-01-01,10,4.4
C09769,2023-01-31,13,9.6
C09769,2023-03-02,5,7.53
C09769,2023-04-01,19,0.72
C09769,2023-05-01,14,7.39
C09769,2023-05-31,12,9.35
C09769,2023-06-30,11,3.53
C09769,2023-07-30,19,9.96
C09769,2023-08-29,6,1.68
C09769,2023-09-28,10,9.5
C09769,2023-10-28,14,0.88
C09769,2023-11-27,10,8.83
C09770,2023-01-01,8,9.81
C09770,2023-01-31,18,7.06
C09770,2023-03-02,16,5.69
C09770,2023-04-01,11,2.72
C09770,2023-05-01,13,6.93
C09770,2023-05-31,12,8.82
C09770,2023-06-30,11,3.38
C09770,2023-07-30,11,5.67
C09770,2023-08-29,18,4.36
C09770,2023-09-28,13,4.78
C09770,2023-10-28,14,8.42
C09770,2023-11-27,13,7.46
C09771,2023-01-01,17,4.52
C09771,2023-01-31,7,8.76
C09771,2023-03-02,10,2.87
C09771,2023-04-01,9,7.83
C09771,2023-05-01,10,9.13
C09771,2023-05-31,9,0.87
C09771,2023-06-30,10,5.0
C09771,2023-07-30,11,5.3
C09771,2023-08-29,12,8.84
C09771,2023-09-28,13,7.08
C09771,2023-10-28,12,7.4
C09771,2023-11-27,10,7.01
C09772,2023-01-01,11,7.15
C09772,2023-01-31,15,0.67
C09772,2023-03-02,14,3.61
C09772,2023-04-01,6,2.77
C09772,2023-05-01,19,2.5
C09772,2023-05-31,16,4.89
C09772,2023-06-30,8,3.51
C09772,2023-07-30,18,7.08
C09772,2023-08-29,11,3.79
C09772,2023-09-28,14,0.7
C09772,2023-10-28,15,1.22
C09772,2023-11-27,9,7.18
C09773,2023-01-01,11,9.69
C09773,2023-01-31,9,9.59
C09773,2023-03-02,16,1.26
C09773,2023-04-01,14,5.32
C09773,2023-05-01,11,2.83
C09773,2023-05-31,8,3.1
C09773,2023-06-30,18,9.97
C09773,2023-07-30,11,5.2
C09773,2023-08-29,16,3.66
C09773,2023-09-28,14,8.42
C09773,2023-10-28,15,4.38
C09773,2023-11-27,14,3.94
C09774,2023-01-01,8,9.44
C09774,2023-01-31,15,7.39
C09774,2023-03-02,18,6.47
C09774,2023-04-01,7,8.16
C09774,2023-05-01,13,4.88
C09774,2023-05-31,8,4.11
C09774,2023-06-30,15,6.99
C09774,2023-07-30,13,3.23
C09774,2023-08-29,13,9.06
C09774,2023-09-28,13,9.45
C09774,2023-10-28,10,9.13
C09774,2023-11-27,11,1.49
C09775,2023-01-01,12,6.43
C09775,2023-01-31,17,7.91
C09775,2023-03-02,18,5.46
C09775,2023-04-01,10,1.53
C09775,2023-05-01,9,7.84
C09775,2023-05-31,12,4.56
C09775,2023-06-30,11,1.57
C09775,2023-07-30,19,7.07
C09775,2023-08-29,13,4.21
C09775,2023-09-28,11,7.96
C09775,2023-10-28,15,9.53
C09775,2023-11-27,16,6.67
C09776,2023-01-01,10,6.0
C09776,2023-01-31,10,5.57
C09776,2023-03-02,9,3.58
C09776,2023-04-01,7,6.37
C09776,2023-05-01,17,2.21
C09776,2023-05-31,16,0.99
C09776,2023-06-30,12,1.61
C09776,2023-07-30,13,1.64
C09776,2023-08-29,10,3.99
C09776,2023-09-28,14,1.27
C09776,2023-10-28,10,6.92
C09776,2023-11-27,13,8.55
C09777,2023-01-01,16,5.3
C09777,2023-01-31,15,1.5
C09777,2023-03-02,15,8.21
C09777,2023-04-01,9,7.05
C09777,2023-05-01,12,3.38
C09777,2023-05-31,11,2.02
C09777,2023-06-30,14,5.02
C09777,2023-07-30,9,4.58
C09777,2023-08-29,12,1.63
C09777,2023-09-28,14,8.88
C09777,2023-10-28,9,3.57
C09777,2023-11-27,16,1.95
C09778,2023-01-01,17,9.46
C09778,2023-01-31,19,9.68
C09778,2023-03-02,10,2.41
C09778,2023-04-01,13,1.09
C09778,2023-05-01,12,2.18
C09778,2023-05-31,15,2.97
C09778,2023-06-30,12,5.82
C09778,2023-07-30,17,4.47
C09778,2023-08-29,12,1.78
C09778,2023-09-28,9,8.6
C09778,2023-10-28,10,5.6
C09778,2023-11-27,12,4.59
C09779,2023-01-01,10,9.19
C09779,2023-01-31,7,9.06
C09779,2023-03-02,13,7.76
C09779,2023-04-01,18,1.15
C09779,2023-05-01,14,1.61
C09779,2023-05-31,9,1.36
C09779,2023-06-30,21,9.88
C09779,2023-07-30,10,3.6
C09779,2023-08-29,15,4.88
C09779,2023-09-28,8,4.65
C09779,2023-10-28,6,1.26
C09779,2023-11-27,9,1.84
C09780,2023-01-01,12,4.47
C09780,2023-01-31,10,7.96
C09780,2023-03-02,8,3.78
C09780,2023-04-01,11,5.54
C09780,2023-05-01,14,4.88
C09780,2023-05-31,7,9.6
C09780,2023-06-30,10,5.14
